Gene,bonferroni,sidak,holm-sidak,simes-hochberg,hommel,fdr_tsbky
Plxdc2,2480.16371609,1.0,1.0,0.5,0.5,0.0744661938882
Plxna1,2480.16371609,1.0,1.0,0.5,0.5,0.0744661938882
Plxna2,2480.19344822,1.0,1.0,0.5,0.5,0.0744661938882
Plxna3,2500.01793617,1.0,1.0,0.5,0.5,0.0749756799347
Plxnb1,2500.19667029,1.0,1.0,0.5,0.5,0.0749756799347
Plxnb2,2500.19667029,1.0,1.0,0.5,0.5,0.0749756799347
Plxna4,2500.19667029,1.0,1.0,0.5,0.5,0.0749756799347
Plxnb3,2500.25624617,1.0,1.0,0.5,0.5,0.0749756799347
Plxnd1,2500.31582095,1.0,1.0,0.5,0.5,0.0749756799347
Plxnc1,2500.31582095,1.0,1.0,0.5,0.5,0.0749756799347
Pm20d1,2500.31582095,1.0,1.0,0.5,0.5,0.0749756799347
Pmaip1,2500.34560794,1.0,1.0,0.5,0.5,0.0749756799347
Pm20d2,2500.34560794,1.0,1.0,0.5,0.5,0.0749756799347
Pmch,2500.37539466,1.0,1.0,0.5,0.5,0.0749756799347
Pmepa1,2500.4051811,1.0,1.0,0.5,0.5,0.0749756799347
Pmf1,2500.4051811,1.0,1.0,0.5,0.5,0.0749756799347
Pmfbp1,2500.43496728,1.0,1.0,0.5,0.5,0.0749756799347
Pml,2500.43496728,1.0,1.0,0.5,0.5,0.0749756799347
Pmm1,2500.46475318,1.0,1.0,0.5,0.5,0.0749756799347
Pmm2,2500.46475318,1.0,1.0,0.5,0.5,0.0749756799347
Pmp2,2500.46475318,1.0,1.0,0.5,0.5,0.0749756799347
Pmpcb,2500.52432417,1.0,1.0,0.5,0.5,0.0749756799347
Pmp22,2500.52432417,1.0,1.0,0.5,0.5,0.0749756799347
Pmpca,2500.52432417,1.0,1.0,0.5,0.5,0.0749756799347
Pms1,2520.34641816,1.0,1.0,0.5,0.5,0.0754846467813
Pms2,2520.40610384,1.0,1.0,0.5,0.5,0.0754846467813
Pmvk,2520.6149951,1.0,1.0,0.5,0.5,0.0754846467813
Pnck,2520.6149951,1.0,1.0,0.5,0.5,0.0754846467813
Pnet-ps,2520.6149951,1.0,1.0,0.5,0.5,0.0754846467813
Pnkd,2520.70451583,1.0,1.0,0.5,0.5,0.0754846467813
Pnkp,2520.73435552,1.0,1.0,0.5,0.5,0.0754846467813
Pnlip,2520.76419494,1.0,1.0,0.5,0.5,0.0754846467813
Pnldc1,2520.76419494,1.0,1.0,0.5,0.5,0.0754846467813
Pnliprp1,2520.79403409,1.0,1.0,0.5,0.5,0.0754846467813
Pnliprp2,2520.79403409,1.0,1.0,0.5,0.5,0.0754846467813
Pnma1,2520.82387296,1.0,1.0,0.5,0.5,0.0754846467813
Pnma2,2520.82387296,1.0,1.0,0.5,0.5,0.0754846467813
Pnma3,2520.82387296,1.0,1.0,0.5,0.5,0.0754846467813
Pnma5,2520.82387296,1.0,1.0,0.5,0.5,0.0754846467813
Pnmal1,2520.82387296,1.0,1.0,0.5,0.5,0.0754846467813
Pnmt,2520.85371156,1.0,1.0,0.5,0.5,0.0754846467813
Pnn,2520.85371156,1.0,1.0,0.5,0.5,0.0754846467813
Pnmal2,2520.85371156,1.0,1.0,0.5,0.5,0.0754846467813
Pno1,2520.88354988,1.0,1.0,0.5,0.5,0.0754846467813
Pnoc,2520.88354988,1.0,1.0,0.5,0.5,0.0754846467813
Pnp1,2541.12140206,1.0,1.0,0.5,0.5,0.0759733036803
Pnp2,2541.12140206,1.0,1.0,0.5,0.5,0.0759733036803
Pnpla1,2541.15129421,1.0,1.0,0.5,0.5,0.0759733036803
Pnpla2,2541.15129421,1.0,1.0,0.5,0.5,0.0759733036803
Pnpla3,2541.15129421,1.0,1.0,0.5,0.5,0.0759733036803
Pnpla8,2541.18118608,1.0,1.0,0.5,0.5,0.0759733036803
Pnpla6,2541.18118608,1.0,1.0,0.5,0.5,0.0759733036803
Pnpla5,2541.18118608,1.0,1.0,0.5,0.5,0.0759733036803
Pnpla7,2541.18118608,1.0,1.0,0.5,0.5,0.0759733036803
Pnpo,2541.21107767,1.0,1.0,0.5,0.5,0.0759733036803
Pnpt1,2541.21107767,1.0,1.0,0.5,0.5,0.0759733036803
Pnrc1,2541.21107767,1.0,1.0,0.5,0.5,0.0759733036803
Pnrc2,2541.21107767,1.0,1.0,0.5,0.5,0.0759733036803
Podxl2,2541.24096899,1.0,1.0,0.5,0.5,0.0759733036803
Podn,2541.24096899,1.0,1.0,0.5,0.5,0.0759733036803
Podnl1,2541.24096899,1.0,1.0,0.5,0.5,0.0759733036803
Podxl,2541.24096899,1.0,1.0,0.5,0.5,0.0759733036803
Pof1b,2541.27086004,1.0,1.0,0.5,0.5,0.0759733036803
Pofut1,2541.27086004,1.0,1.0,0.5,0.5,0.0759733036803
Pofut2,2541.3007508,1.0,1.0,0.5,0.5,0.0759733036803
Pogk,2541.3007508,1.0,1.0,0.5,0.5,0.0759733036803
Pogz,2541.3007508,1.0,1.0,0.5,0.5,0.0759733036803
Pola1,2541.3306413,1.0,1.0,0.5,0.5,0.0759733036803
Pola2,2541.36053151,1.0,1.0,0.5,0.5,0.0759733036803
Polb,2541.39042145,1.0,1.0,0.5,0.5,0.0759733036803
Pold1,2541.42031111,1.0,1.0,0.5,0.5,0.0759733036803
Pold2,2561.65605344,1.0,1.0,0.5,0.5,0.0764279894901
Pold3,2561.71594022,1.0,1.0,0.5,0.5,0.0764279894901
Pold4,2561.74588319,1.0,1.0,0.5,0.5,0.0764279894901
Poldip2,2561.77582588,1.0,1.0,0.5,0.5,0.0764279894901
Poldip3,2561.77582588,1.0,1.0,0.5,0.5,0.0764279894901
Pole,2561.77582588,1.0,1.0,0.5,0.5,0.0764279894901
Pole2,2561.80576829,1.0,1.0,0.5,0.5,0.0764279894901
Pole3,2561.80576829,1.0,1.0,0.5,0.5,0.0764279894901
Pole4,2561.83571042,1.0,1.0,0.5,0.5,0.0764279894901
Polg,2561.83571042,1.0,1.0,0.5,0.5,0.0764279894901
Polg2,2561.86565227,1.0,1.0,0.5,0.5,0.0764279894901
Polh,2561.86565227,1.0,1.0,0.5,0.5,0.0764279894901
Poli,2561.86565227,1.0,1.0,0.5,0.5,0.0764279894901
Polm,2561.89559385,1.0,1.0,0.5,0.5,0.0764279894901
Poln,2561.89559385,1.0,1.0,0.5,0.5,0.0764279894901
Polk,2561.89559385,1.0,1.0,0.5,0.5,0.0764279894901
Poll,2561.89559385,1.0,1.0,0.5,0.5,0.0764279894901
Polq,2561.89559385,1.0,1.0,0.5,0.5,0.0764279894901
Polr1e,2561.92553515,1.0,1.0,0.5,0.5,0.0764279894901
Polr1d,2561.92553515,1.0,1.0,0.5,0.5,0.0764279894901
Polr2b,2561.92553515,1.0,1.0,0.5,0.5,0.0764279894901
Polr1b,2561.92553515,1.0,1.0,0.5,0.5,0.0764279894901
Polr1a,2561.92553515,1.0,1.0,0.5,0.5,0.0764279894901
Polr1c,2561.92553515,1.0,1.0,0.5,0.5,0.0764279894901
Polr2a,2561.92553515,1.0,1.0,0.5,0.5,0.0764279894901
Polr2d,2561.95547617,1.0,1.0,0.5,0.5,0.0764279894901
Polr2c,2561.95547617,1.0,1.0,0.5,0.5,0.0764279894901
Polr2e,2561.9854169,1.0,1.0,0.5,0.5,0.0764279894901
Polr2f,2561.9854169,1.0,1.0,0.5,0.5,0.0764279894901
Polr2g,2561.9854169,1.0,1.0,0.5,0.5,0.0764279894901
Polr2h,2561.9854169,1.0,1.0,0.5,0.5,0.0764279894901
Polr2i,2561.9854169,1.0,1.0,0.5,0.5,0.0764279894901
Polr2j,2562.01535737,1.0,1.0,0.5,0.5,0.0764279894901
Polr2k,2582.27868533,1.0,1.0,0.5,0.5,0.076925186299
Polr2l,2582.48863813,1.0,1.0,0.5,0.5,0.076925186299
Polr3a,2582.48863813,1.0,1.0,0.5,0.5,0.076925186299
Polr3b,2582.51863026,1.0,1.0,0.5,0.5,0.076925186299
Polr3d,2582.54862211,1.0,1.0,0.5,0.5,0.076925186299
Polr3c,2582.54862211,1.0,1.0,0.5,0.5,0.076925186299
Polr3e,2582.57861368,1.0,1.0,0.5,0.5,0.076925186299
Polr3f,2582.57861368,1.0,1.0,0.5,0.5,0.076925186299
Polr3g,2582.60860497,1.0,1.0,0.5,0.5,0.076925186299
Polr3gl,2582.60860497,1.0,1.0,0.5,0.5,0.076925186299
Polr3h,2582.60860497,1.0,1.0,0.5,0.5,0.076925186299
Polr3k,2582.63859597,1.0,1.0,0.5,0.5,0.076925186299
Polrmt,2582.63859597,1.0,1.0,0.5,0.5,0.076925186299
Pomc,2582.6685867,1.0,1.0,0.5,0.5,0.076925186299
Pom121l2,2582.6685867,1.0,1.0,0.5,0.5,0.076925186299
Pols,2582.6685867,1.0,1.0,0.5,0.5,0.076925186299
Pom121,2582.6685867,1.0,1.0,0.5,0.5,0.076925186299
Pomgnt1,2582.69857715,1.0,1.0,0.5,0.5,0.076925186299
Pomp,2582.69857715,1.0,1.0,0.5,0.5,0.076925186299
Pomt1,2582.72856731,1.0,1.0,0.5,0.5,0.076925186299
Pomt2,2582.72856731,1.0,1.0,0.5,0.5,0.076925186299
Pon1,2582.72856731,1.0,1.0,0.5,0.5,0.076925186299
Pon2,2582.75855719,1.0,1.0,0.5,0.5,0.076925186299
Pon3,2582.75855719,1.0,1.0,0.5,0.5,0.076925186299
Pop1,2582.78854679,1.0,1.0,0.5,0.5,0.076925186299
Pop4,2603.2897804,1.0,1.0,0.5,0.5,0.0774717320945
Pop5,2603.2897804,1.0,1.0,0.5,0.5,0.0774717320945
Pop7,2603.40994282,1.0,1.0,0.5,0.5,0.0774717320945
Popdc2,2603.40994282,1.0,1.0,0.5,0.5,0.0774717320945
Popdc3,2603.43998271,1.0,1.0,0.5,0.5,0.0774717320945
Por,2603.43998271,1.0,1.0,0.5,0.5,0.0774717320945
Postn,2603.47002233,1.0,1.0,0.5,0.5,0.0774717320945
Porcn,2603.47002233,1.0,1.0,0.5,0.5,0.0774717320945
Pot1b,2603.50006166,1.0,1.0,0.5,0.5,0.0774717320945
Poteg,2603.50006166,1.0,1.0,0.5,0.5,0.0774717320945
Pot1a,2603.50006166,1.0,1.0,0.5,0.5,0.0774717320945
Pou1f1,2603.5301007,1.0,1.0,0.5,0.5,0.0774717320945
Pou2af1,2603.5301007,1.0,1.0,0.5,0.5,0.0774717320945
Pou2f1,2603.56013946,1.0,1.0,0.5,0.5,0.0774717320945
Pou2f2,2603.62021614,1.0,1.0,0.5,0.5,0.0774717320945
Pou2f3,2624.20939269,1.0,1.0,0.5,0.5,0.0779780054199
Pou3f1,2624.29965828,1.0,1.0,0.5,0.5,0.0779780054199
Pou3f2,2624.32974625,1.0,1.0,0.5,0.5,0.0779780054199
Pou3f3,2624.32974625,1.0,1.0,0.5,0.5,0.0779780054199
Pou3f4,2624.38992131,1.0,1.0,0.5,0.5,0.0779780054199
Pou4f1,2624.42000841,1.0,1.0,0.5,0.5,0.0779780054199
Pou4f2,2624.45009523,1.0,1.0,0.5,0.5,0.0779780054199
Pou4f3,2624.48018176,1.0,1.0,0.5,0.5,0.0779780054199
Pou5f1,2624.48018176,1.0,1.0,0.5,0.5,0.0779780054199
Pou5f2,2624.48018176,1.0,1.0,0.5,0.5,0.0779780054199
Pou6f1,2624.48018176,1.0,1.0,0.5,0.5,0.0779780054199
Pou6f2,2624.48018176,1.0,1.0,0.5,0.5,0.0779780054199
Pp11r,2624.51026801,1.0,1.0,0.5,0.5,0.0779780054199
Ppa1,2624.51026801,1.0,1.0,0.5,0.5,0.0779780054199
Ppa2,2624.51026801,1.0,1.0,0.5,0.5,0.0779780054199
Ppap2b,2624.54035396,1.0,1.0,0.5,0.5,0.0779780054199
Ppan,2624.54035396,1.0,1.0,0.5,0.5,0.0779780054199
Ppap2a,2624.54035396,1.0,1.0,0.5,0.5,0.0779780054199
Ppap2c,2624.57043964,1.0,1.0,0.5,0.5,0.0779780054199
Ppapdc1a,2624.60052502,1.0,1.0,0.5,0.5,0.0779780054199
Ppapdc1b,2624.60052502,1.0,1.0,0.5,0.5,0.0779780054199
Ppapdc2,2624.63061013,1.0,1.0,0.5,0.5,0.0779780054199
Ppapdc3,2624.63061013,1.0,1.0,0.5,0.5,0.0779780054199
Ppara,2624.63061013,1.0,1.0,0.5,0.5,0.0779780054199
Pparg,2645.36820845,1.0,1.0,0.5,0.5,0.0784944234124
Ppard,2645.36820845,1.0,1.0,0.5,0.5,0.0784944234124
Ppargc1a,2645.42847682,1.0,1.0,0.5,0.5,0.0784944234124
Ppargc1b,2645.42847682,1.0,1.0,0.5,0.5,0.0784944234124
Ppat,2645.45861058,1.0,1.0,0.5,0.5,0.0784944234124
Ppbp,2645.45861058,1.0,1.0,0.5,0.5,0.0784944234124
Ppcdc,2645.45861058,1.0,1.0,0.5,0.5,0.0784944234124
Ppcs,2645.45861058,1.0,1.0,0.5,0.5,0.0784944234124
Ppdpf,2645.48874405,1.0,1.0,0.5,0.5,0.0784944234124
Ppef2,2645.51887723,1.0,1.0,0.5,0.5,0.0784944234124
Ppfia1,2645.51887723,1.0,1.0,0.5,0.5,0.0784944234124
Ppef1,2645.51887723,1.0,1.0,0.5,0.5,0.0784944234124
Ppfibp1,2645.54901012,1.0,1.0,0.5,0.5,0.0784944234124
Ppfia4,2645.54901012,1.0,1.0,0.5,0.5,0.0784944234124
Ppfia3,2645.54901012,1.0,1.0,0.5,0.5,0.0784944234124
Ppfia2,2645.54901012,1.0,1.0,0.5,0.5,0.0784944234124
Ppfibp2,2645.57914273,1.0,1.0,0.5,0.5,0.0784944234124
Pphln1,2645.60927504,1.0,1.0,0.5,0.5,0.0784944234124
Ppia,2645.60927504,1.0,1.0,0.5,0.5,0.0784944234124
Ppib,2645.63940707,1.0,1.0,0.5,0.5,0.0784944234124
Ppic,2645.66953881,1.0,1.0,0.5,0.5,0.0784944234124
Ppid,2645.69967026,1.0,1.0,0.5,0.5,0.0784944234124
Ppie,2666.61605695,1.0,1.0,0.5,0.5,0.0790247136557
Ppif,2666.67641464,1.0,1.0,0.5,0.5,0.0790247136557
Ppih,2666.73677117,1.0,1.0,0.5,0.5,0.0790247136557
Ppig,2666.73677117,1.0,1.0,0.5,0.5,0.0790247136557
Ppil1,2666.76694899,1.0,1.0,0.5,0.5,0.0790247136557
Ppil2,2666.76694899,1.0,1.0,0.5,0.5,0.0790247136557
Ppil3,2666.76694899,1.0,1.0,0.5,0.5,0.0790247136557
Ppil4,2666.76694899,1.0,1.0,0.5,0.5,0.0790247136557
Ppil5,2666.79712653,1.0,1.0,0.5,0.5,0.0790247136557
Ppil6,2666.79712653,1.0,1.0,0.5,0.5,0.0790247136557
Ppl,2666.79712653,1.0,1.0,0.5,0.5,0.0790247136557
Ppm1a,2666.79712653,1.0,1.0,0.5,0.5,0.0790247136557
Ppm1b,2666.82730378,1.0,1.0,0.5,0.5,0.0790247136557
Ppm1e,2666.85748073,1.0,1.0,0.5,0.5,0.0790247136557
Ppm1d,2666.85748073,1.0,1.0,0.5,0.5,0.0790247136557
Ppm1f,2666.88765739,1.0,1.0,0.5,0.5,0.0790247136557
Ppm1g,2666.88765739,1.0,1.0,0.5,0.5,0.0790247136557
Ppm1h,2666.88765739,1.0,1.0,0.5,0.5,0.0790247136557
Ppm1j,2666.91783377,1.0,1.0,0.5,0.5,0.0790247136557
Ppm1k,2666.94800985,1.0,1.0,0.5,0.5,0.0790247136557
Ppm1l,2687.92275525,1.0,1.0,0.5,0.5,0.0795152102732
Ppm1m,2687.92275525,1.0,1.0,0.5,0.5,0.0795152102732
Ppme1,2687.92275525,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1cc,2688.04364581,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1cb,2688.04364581,1.0,1.0,0.5,0.5,0.0795152102732
Ppox,2688.04364581,1.0,1.0,0.5,0.5,0.0795152102732
Ppnr,2688.04364581,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1ca,2688.04364581,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r10,2688.07386772,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r11,2688.07386772,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r12a,2688.10408933,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r12b,2688.10408933,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r12c,2688.10408933,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r13b,2688.10408933,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r14a,2688.13431065,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r13l,2688.13431065,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r14b,2688.16453168,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r14c,2688.16453168,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r14d,2688.16453168,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r15b,2688.16453168,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r16a,2688.16453168,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r1b,2688.19475241,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r1c,2688.19475241,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r16b,2688.19475241,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r1a,2688.19475241,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r2,2688.22497285,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r3a,2688.22497285,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r3b,2688.255193,1.0,1.0,0.5,0.5,0.0795152102732
Ppp1r3c,2709.28821525,1.0,1.0,0.5,0.5,0.0800446084862
Ppp1r3d,2709.31848186,1.0,1.0,0.5,0.5,0.0800446084862
Ppp1r3f,2709.34874817,1.0,1.0,0.5,0.5,0.0800446084862
Ppp1r7,2709.43954534,1.0,1.0,0.5,0.5,0.0800446084862
Ppp1r3g,2709.43954534,1.0,1.0,0.5,0.5,0.0800446084862
Ppp1r8,2709.46981047,1.0,1.0,0.5,0.5,0.0800446084862
Ppp1r9b,2709.5000753,1.0,1.0,0.5,0.5,0.0800446084862
Ppp1r9a,2709.5000753,1.0,1.0,0.5,0.5,0.0800446084862
Ppp2ca,2709.53033984,1.0,1.0,0.5,0.5,0.0800446084862
Ppp2cb,2709.53033984,1.0,1.0,0.5,0.5,0.0800446084862
Ppp2r1a,2709.53033984,1.0,1.0,0.5,0.5,0.0800446084862
Ppp2r1b,2709.53033984,1.0,1.0,0.5,0.5,0.0800446084862
Ppp2r2a,2709.59086803,1.0,1.0,0.5,0.5,0.0800446084862
Ppp2r2d,2709.62113168,1.0,1.0,0.5,0.5,0.0800446084862
Ppp2r2b,2709.62113168,1.0,1.0,0.5,0.5,0.0800446084862
Ppp2r2c,2709.62113168,1.0,1.0,0.5,0.5,0.0800446084862
Ppp2r3c,2709.65139504,1.0,1.0,0.5,0.5,0.0800446084862
Ppp2r3a,2709.65139504,1.0,1.0,0.5,0.5,0.0800446084862
Ppp2r4,2709.6816581,1.0,1.0,0.5,0.5,0.0800446084862
Ppp2r5a,2709.71192086,1.0,1.0,0.5,0.5,0.0800446084862
Ppp2r5b,2709.74218333,1.0,1.0,0.5,0.5,0.0800446084862
Ppp2r5c,2730.86389956,1.0,1.0,0.5,0.5,0.0805692721483
Ppp2r5d,2731.04574362,1.0,1.0,0.5,0.5,0.0805692721483
Ppp3ca,2731.07604992,1.0,1.0,0.5,0.5,0.0805692721483
Ppp3cb,2731.07604992,1.0,1.0,0.5,0.5,0.0805692721483
Ppp2r5e,2731.07604992,1.0,1.0,0.5,0.5,0.0805692721483
Ppp3cc,2731.07604992,1.0,1.0,0.5,0.5,0.0805692721483
Ppp3r1,2731.10635592,1.0,1.0,0.5,0.5,0.0805692721483
Ppp4r1,2731.13666163,1.0,1.0,0.5,0.5,0.0805692721483
Ppp3r2,2731.13666163,1.0,1.0,0.5,0.5,0.0805692721483
Ppp4c,2731.13666163,1.0,1.0,0.5,0.5,0.0805692721483
Ppp4r1l,2731.16696703,1.0,1.0,0.5,0.5,0.0805692721483
Ppp4r2,2731.19727214,1.0,1.0,0.5,0.5,0.0805692721483
Ppp4r4,2731.19727214,1.0,1.0,0.5,0.5,0.0805692721483
Ppp5c,2731.19727214,1.0,1.0,0.5,0.5,0.0805692721483
Ppp6c,2731.22757695,1.0,1.0,0.5,0.5,0.0805692721483
Ppt2,2731.25788146,1.0,1.0,0.5,0.5,0.0805692721483
Pprc1,2731.25788146,1.0,1.0,0.5,0.5,0.0805692721483
Ppt1,2731.25788146,1.0,1.0,0.5,0.5,0.0805692721483
Pppde1,2731.25788146,1.0,1.0,0.5,0.5,0.0805692721483
Pppde2,2731.25788146,1.0,1.0,0.5,0.5,0.0805692721483
Pptc7,2731.28818568,1.0,1.0,0.5,0.5,0.0805692721483
Ppwd1,2731.28818568,1.0,1.0,0.5,0.5,0.0805692721483
Ppy,2752.65034529,1.0,1.0,0.5,0.5,0.0810672019586
Ppyr1,2752.68069278,1.0,1.0,0.5,0.5,0.0810672019586
Pqbp1,2752.74138686,1.0,1.0,0.5,0.5,0.0810672019586
Pqlc1,2752.74138686,1.0,1.0,0.5,0.5,0.0810672019586
Pqlc3,2752.77173345,1.0,1.0,0.5,0.5,0.0810672019586
Pqlc2,2752.77173345,1.0,1.0,0.5,0.5,0.0810672019586
Praf2,2752.77173345,1.0,1.0,0.5,0.5,0.0810672019586
Pram1,2752.80207974,1.0,1.0,0.5,0.5,0.0810672019586
Prame,2752.83242573,1.0,1.0,0.5,0.5,0.0810672019586
Pramef12,2752.86277141,1.0,1.0,0.5,0.5,0.0810672019586
Pramef8,2752.86277141,1.0,1.0,0.5,0.5,0.0810672019586
Pramel1,2752.86277141,1.0,1.0,0.5,0.5,0.0810672019586
Pramel3,2752.86277141,1.0,1.0,0.5,0.5,0.0810672019586
Pramel4,2752.86277141,1.0,1.0,0.5,0.5,0.0810672019586
Pramel5,2752.86277141,1.0,1.0,0.5,0.5,0.0810672019586
Pramel6,2752.86277141,1.0,1.0,0.5,0.5,0.0810672019586
Pramel7,2752.86277141,1.0,1.0,0.5,0.5,0.0810672019586
Prb1,2752.8931168,1.0,1.0,0.5,0.5,0.0810672019586
Prap1,2752.8931168,1.0,1.0,0.5,0.5,0.0810672019586
Prc1,2752.92346189,1.0,1.0,0.5,0.5,0.0810672019586
Prcc,2752.92346189,1.0,1.0,0.5,0.5,0.0810672019586
Prcp,2752.92346189,1.0,1.0,0.5,0.5,0.0810672019586
Prdm1,2752.92346189,1.0,1.0,0.5,0.5,0.0810672019586
Prdm10,2752.92346189,1.0,1.0,0.5,0.5,0.0810672019586
Prdm11,2752.95380668,1.0,1.0,0.5,0.5,0.0810672019586
Prdm13,2752.98415116,1.0,1.0,0.5,0.5,0.0810672019586
Prdm15,2753.01449535,1.0,1.0,0.5,0.5,0.0810672019586
Prdm14,2753.01449535,1.0,1.0,0.5,0.5,0.0810672019586
Prdm2,2774.52651334,1.0,1.0,0.5,0.5,0.0816052020825
Prdm16,2774.52651334,1.0,1.0,0.5,0.5,0.0816052020825
Prdm4,2774.61767041,1.0,1.0,0.5,0.5,0.0816052020825
Prdm5,2774.61767041,1.0,1.0,0.5,0.5,0.0816052020825
Prdm6,2774.61767041,1.0,1.0,0.5,0.5,0.0816052020825
Prdm8,2774.61767041,1.0,1.0,0.5,0.5,0.0816052020825
Prdm9,2774.6480555,1.0,1.0,0.5,0.5,0.0816052020825
Prdx1,2774.6480555,1.0,1.0,0.5,0.5,0.0816052020825
Prdx2,2774.6480555,1.0,1.0,0.5,0.5,0.0816052020825
Prdx3,2774.6480555,1.0,1.0,0.5,0.5,0.0816052020825
Prdx4,2774.6480555,1.0,1.0,0.5,0.5,0.0816052020825
Prdx6-rs1,2774.67844028,1.0,1.0,0.5,0.5,0.0816052020825
Prdx5,2774.67844028,1.0,1.0,0.5,0.5,0.0816052020825
Prdx6,2774.67844028,1.0,1.0,0.5,0.5,0.0816052020825
Preb,2774.70882476,1.0,1.0,0.5,0.5,0.0816052020825
Prei4,2774.70882476,1.0,1.0,0.5,0.5,0.0816052020825
Prelid1,2774.73920894,1.0,1.0,0.5,0.5,0.0816052020825
Prelid2,2774.73920894,1.0,1.0,0.5,0.5,0.0816052020825
Prelp,2774.76959281,1.0,1.0,0.5,0.5,0.0816052020825
Prep,2774.76959281,1.0,1.0,0.5,0.5,0.0816052020825
Prepl,2796.43158737,1.0,1.0,0.5,0.5,0.0820974595729
Prex1,2796.43158737,1.0,1.0,0.5,0.5,0.0820974595729
Prex2,2796.46201158,1.0,1.0,0.5,0.5,0.0820974595729
Prf1,2796.49243548,1.0,1.0,0.5,0.5,0.0820974595729
Prg2,2796.52285908,1.0,1.0,0.5,0.5,0.0820974595729
Prg3,2796.52285908,1.0,1.0,0.5,0.5,0.0820974595729
Prg4,2796.55328237,1.0,1.0,0.5,0.5,0.0820974595729
Prh1,2796.55328237,1.0,1.0,0.5,0.5,0.0820974595729
Prhoxnb,2796.58370536,1.0,1.0,0.5,0.5,0.0820974595729
Prim1,2796.61412805,1.0,1.0,0.5,0.5,0.0820974595729
Prickle3,2796.61412805,1.0,1.0,0.5,0.5,0.0820974595729
Prickle4,2796.61412805,1.0,1.0,0.5,0.5,0.0820974595729
Prickle1,2796.61412805,1.0,1.0,0.5,0.5,0.0820974595729
Prickle2,2796.61412805,1.0,1.0,0.5,0.5,0.0820974595729
Prim2,2796.64455042,1.0,1.0,0.5,0.5,0.0820974595729
Prima1,2796.64455042,1.0,1.0,0.5,0.5,0.0820974595729
Prkaa1,2796.64455042,1.0,1.0,0.5,0.5,0.0820974595729
Prkaa2,2796.64455042,1.0,1.0,0.5,0.5,0.0820974595729
Prkab1,2796.64455042,1.0,1.0,0.5,0.5,0.0820974595729
Prkab2,2796.6749725,1.0,1.0,0.5,0.5,0.0820974595729
Prkaca,2796.6749725,1.0,1.0,0.5,0.5,0.0820974595729
Prkacb,2796.6749725,1.0,1.0,0.5,0.5,0.0820974595729
Prkag3,2796.70539427,1.0,1.0,0.5,0.5,0.0820974595729
Prkag1,2796.70539427,1.0,1.0,0.5,0.5,0.0820974595729
Prkag2,2796.70539427,1.0,1.0,0.5,0.5,0.0820974595729
Prkar1a,2796.73581573,1.0,1.0,0.5,0.5,0.0820974595729
Prkar1b,2796.73581573,1.0,1.0,0.5,0.5,0.0820974595729
Prkar2a,2796.73581573,1.0,1.0,0.5,0.5,0.0820974595729
Prkar2b,2796.76623689,1.0,1.0,0.5,0.5,0.0820974595729
Prkca,2796.76623689,1.0,1.0,0.5,0.5,0.0820974595729
Prkcb,2818.45676231,1.0,1.0,0.5,0.5,0.0825628921117
Prkcd,2818.54814506,1.0,1.0,0.5,0.5,0.0825628921117
Prkcdbp,2818.54814506,1.0,1.0,0.5,0.5,0.0825628921117
Prkcq,2818.57860536,1.0,1.0,0.5,0.5,0.0825628921117
Prkci,2818.57860536,1.0,1.0,0.5,0.5,0.0825628921117
Prkce,2818.57860536,1.0,1.0,0.5,0.5,0.0825628921117
Prkch,2818.57860536,1.0,1.0,0.5,0.5,0.0825628921117
Prkcsh,2818.60906535,1.0,1.0,0.5,0.5,0.0825628921117
Prkcz,2818.60906535,1.0,1.0,0.5,0.5,0.0825628921117
Prkd1,2818.63952504,1.0,1.0,0.5,0.5,0.0825628921117
Prkd2,2818.63952504,1.0,1.0,0.5,0.5,0.0825628921117
Prkd3,2818.63952504,1.0,1.0,0.5,0.5,0.0825628921117
Prkra,2818.66998441,1.0,1.0,0.5,0.5,0.0825628921117
Prkg2,2818.66998441,1.0,1.0,0.5,0.5,0.0825628921117
